id,brand_id,group_id,series_id,full_name,brand_name,group_name,series_name,price,year,displacement,month,oil,max_power,max_speed,max_load,max_horsepower
57642,37,39,210,风光380  2022款 1.5L 舒适型客车(螺旋簧)8座,东风风光,东风小康,东风小康-风光380,5.78万元,2022,1.5L,6,6.95L,82kw,160km/h,1915kg,1.5L 112马力 L4
56765,37,39,210,风光380  2022款 1.5L 豪华型客车 5座,东风风光,东风小康,东风小康-风光380,6.08万元,2022,1.5L,6,6.9L,82kw,160km/h,1915kg,1.5L 112马力 L4
61804,25,26,213,荣威iMAX8  2023款 400TGI 舒享版,荣威,上汽集团,上汽集团-荣威iMAX8,16.58万元,2023,2.0L,3,8.7L,172kw,200km/h,2537kg,2.0T 234马力 L4
61805,25,26,213,荣威iMAX8  2023款 400TGI 优享版,荣威,上汽集团,上汽集团-荣威iMAX8,17.58万元,2023,2.0L,3,8.8L,172kw,200km/h,2627kg,2.0T 234马力 L4
61806,25,26,213,荣威iMAX8  2023款 400TGI 越享版,荣威,上汽集团,上汽集团-荣威iMAX8,19.68万元,2023,2.0L,3,8.8L,172kw,200km/h,2627kg,2.0T 234马力 L4
61655,25,26,213,荣威iMAX8  2023款 400TGI 至享版,荣威,上汽集团,上汽集团-荣威iMAX8,21.38万元,2023,2.0L,3,8.8L,172kw,200km/h,2627kg,2.0T 234马力 L4
61807,25,26,213,荣威iMAX8  2023款 400TGI 尊享版,荣威,上汽集团,上汽集团-荣威iMAX8,23.58万元,2023,2.0L,3,8.8L,172kw,200km/h,2627kg,2.0T 234马力 L4
64143,39,41,214,标致508  2023款 508L 400THP 驭控旗舰版,标致,东风标致,东风标致-标致508,16.37万元,2023,1.8L,8,6.45L,155kw,230km/h,1964kg,1.8T 211马力 L4
64144,39,41,214,标致508  2023款 508L 400THP 驭动旗舰版,标致,东风标致,东风标致-标致508,17.87万元,2023,1.8L,8,6.45L,155kw,230km/h,1964kg,1.8T 211马力 L4
64051,39,41,214,标致508  2023款 508L 400THP 驭享旗舰版,标致,东风标致,东风标致-标致508,20.77万元,2023,1.8L,8,6.45L,155kw,230km/h,1964kg,1.8T 211马力 L4
63557,39,41,214,标致508  2022款 改款 508L 360THP PureTech 先锋版,标致,东风标致,东风标致-标致508,15.97万元,2023,1.6L,6,6.42L,125kw,220km/h,1932kg,1.6T 170马力 L4
52706,39,41,214,标致508  2022款 508L 360THP PureTech 驾趣版,标致,东风标致,东风标致-标致508,17.57万元,2021,1.6L,8,6.49L,125kw,220km/h,1932kg,1.6T 170马力 L4
52707,39,41,214,标致508  2022款 508L 400THP PureTech 驾控版,标致,东风标致,东风标致-标致508,18.97万元,2021,1.8L,8,6.45L,155kw,230km/h,1964kg,1.8T 211马力 L4
52708,39,41,214,标致508  2022款 508L 400THP PureTech 驭动版,标致,东风标致,东风标致-标致508,20.57万元,2021,1.8L,8,6.45L,155kw,230km/h,1964kg,1.8T 211马力 L4
52709,39,41,214,标致508  2022款 508L 400THP PureTech 激情版,标致,东风标致,东风标致-标致508,22.47万元,2021,1.8L,8,6.45L,155kw,230km/h,1964kg,1.8T 211马力 L4
63233,5,8,215,奕泽IZOA  2023款 2.0L 奕行版,丰田,一汽丰田,一汽丰田-奕泽IZOA,14.98万元,2023,2.0L,5,5.97L,126kw,185km/h,1960kg,2.0L 171马力 L4
63234,5,8,215,奕泽IZOA  2023款 2.0L 奕享版,丰田,一汽丰田,一汽丰田-奕泽IZOA,15.98万元,2023,2.0L,5,5.97L,126kw,185km/h,1960kg,2.0L 171马力 L4
62891,5,8,215,奕泽IZOA  2023款 2.0L 奕享CARE版,丰田,一汽丰田,一汽丰田-奕泽IZOA,16.08万元,2023,2.0L,5,5.97L,126kw,185km/h,1960kg,2.0L 171马力 L4
63236,5,8,215,奕泽IZOA  2023款 2.0L 20周年铂金纪念版,丰田,一汽丰田,一汽丰田-奕泽IZOA,16.18万元,2023,2.0L,5,5.97L,126kw,185km/h,1960kg,2.0L 171马力 L4
63235,5,8,215,奕泽IZOA  2023款 2.0L 运动SPORT版,丰田,一汽丰田,一汽丰田-奕泽IZOA,16.78万元,2023,2.0L,5,5.97L,126kw,185km/h,1960kg,2.0L 171马力 L4
58575,6,7,216,嘉际  2023款 嘉际L 1.5TD  DCT舒适型,吉利汽车,吉利汽车,吉利汽车-嘉际,11.98万元,2022,1.5L,9,6.9L,133kw,190km/h,2226kg,1.5T 181马力 L4
58576,6,7,216,嘉际  2023款 嘉际L 1.5TD DCT豪华型,吉利汽车,吉利汽车,吉利汽车-嘉际,12.98万元,2022,1.5L,9,6.9L,133kw,190km/h,2226kg,1.5T 181马力 L4
58577,6,7,216,嘉际  2023款 嘉际L 1.5TD DCT尊贵型,吉利汽车,吉利汽车,吉利汽车-嘉际,14.28万元,2022,1.5L,9,6.9L,133kw,190km/h,2226kg,1.5T 181马力 L4
62997,27,28,218,探界者  2023款 1.5T  驰界版,雪佛兰,上汽通用雪佛兰,上汽通用雪佛兰-探界者,18.49万元,2023,1.5L,5,7.4L,124kw,190km/h,1970kg,1.5T 169马力 L4
62998,27,28,218,探界者  2023款 1.5T 驭界版,雪佛兰,上汽通用雪佛兰,上汽通用雪佛兰-探界者,19.49万元,2023,1.5L,5,7.4L,124kw,190km/h,1970kg,1.5T 169马力 L4
66884,8,10,219,欧萌达  2024款 守护版 1.5T CVT守护PLUS,奇瑞,奇瑞汽车,奇瑞汽车-欧萌达,10.99万元,2024,1.5L,3,7.3L,115kw,191km/h,1840kg,1.5T 156马力 L4
66885,8,10,219,欧萌达  2024款 守护版 1.5T CVT守护PRO,奇瑞,奇瑞汽车,奇瑞汽车-欧萌达,11.49万元,2024,1.5L,3,7.3L,115kw,191km/h,1840kg,1.5T 156马力 L4
63157,8,10,219,欧萌达  2023款 1.5T CVT新潮版,奇瑞,奇瑞汽车,奇瑞汽车-欧萌达,7.99万元,2023,1.5L,6,7.3L,115kw,191km/h,1840kg,1.5T 156马力 L4
63443,8,10,219,欧萌达  2023款 1.5T CVT新潮PLUS版,奇瑞,奇瑞汽车,奇瑞汽车-欧萌达,8.99万元,2023,1.5L,6,7.3L,115kw,191km/h,1840kg,1.5T 156马力 L4
63444,8,10,219,欧萌达  2023款 1.5T CVT新潮PRO版,奇瑞,奇瑞汽车,奇瑞汽车-欧萌达,9.79万元,2023,1.5L,6,7.3L,115kw,191km/h,1840kg,1.5T 156马力 L4
63445,8,10,219,欧萌达  2023款 1.6T DCT新潮MAX版,奇瑞,奇瑞汽车,奇瑞汽车-欧萌达,10.79万元,2023,1.6L,6,6.95L,145kw,206km/h,1840kg,1.6T 197马力 L4
63715,8,10,219,欧萌达  2023款 1.5T CVT新动版,奇瑞,奇瑞汽车,奇瑞汽车-欧萌达,10.99万元,2023,1.5L,7,7.3L,115kw,191km/h,1840kg,1.5T 156马力 L4
65534,48,49,220,英菲尼迪QX60  2024款 2.0T 典雅版,英菲尼迪,东风英菲尼迪,东风英菲尼迪-英菲尼迪QX60,37.88万元,2023,2.0L,11,9.1L,185kw,190km/h,2655kg,2.0T 252马力 L4
65535,48,49,220,英菲尼迪QX60  2024款 2.0T 悦享版,英菲尼迪,东风英菲尼迪,东风英菲尼迪-英菲尼迪QX60,38.88万元,2023,2.0L,11,9.1L,185kw,190km/h,2655kg,2.0T 252马力 L4
65536,48,49,220,英菲尼迪QX60  2024款 2.0T 四驱卓越版,英菲尼迪,东风英菲尼迪,东风英菲尼迪-英菲尼迪QX60,42.88万元,2023,2.0L,11,9.8L,185kw,190km/h,2745kg,2.0T 252马力 L4
65537,48,49,220,英菲尼迪QX60  2024款 2.0T 四驱豪华版,英菲尼迪,东风英菲尼迪,东风英菲尼迪-英菲尼迪QX60,44.88万元,2023,2.0L,11,9.8L,185kw,190km/h,2745kg,2.0T 252马力 L4
65538,48,49,220,英菲尼迪QX60  2024款 2.0T 四驱尊享版,英菲尼迪,东风英菲尼迪,东风英菲尼迪-英菲尼迪QX60,47.88万元,2023,2.0L,11,9.8L,185kw,190km/h,2745kg,2.0T 252马力 L4
65539,48,49,220,英菲尼迪QX60  2024款 2.0T 四驱旗舰版,英菲尼迪,东风英菲尼迪,东风英菲尼迪-英菲尼迪QX60,51.88万元,2023,2.0L,11,9.8L,185kw,190km/h,2745kg,2.0T 252马力 L4
43524,22,34,221,撼路者  2020款 2.3T 汽油自动四驱菁英版 5座,福特,江铃福特,江铃福特-撼路者,28.78万元,2020,2.3L,7,11.2L,202kw,175km/h,2950kg,2.3T 275马力 L4
43528,22,34,221,撼路者  2020款 2.3T 汽油自动四驱豪华版 5座,福特,江铃福特,江铃福特-撼路者,32.68万元,2020,2.3L,7,11.2L,202kw,175km/h,2950kg,2.3T 275马力 L4
43526,22,34,221,撼路者  2020款 运动版 2.3T 汽油自动四驱豪华版 5座,福特,江铃福特,江铃福特-撼路者,33.28万元,2020,2.3L,7,11.2L,202kw,175km/h,2950kg,2.3T 275马力 L4
43529,22,34,221,撼路者  2020款 2.3T 汽油自动四驱豪华版 7座,福特,江铃福特,江铃福特-撼路者,33.28万元,2020,2.3L,7,11.2L,202kw,175km/h,2950kg,2.3T 275马力 L4
43527,22,34,221,撼路者  2020款 运动版 2.3T 汽油自动四驱豪华版 7座,福特,江铃福特,江铃福特-撼路者,33.88万元,2020,2.3L,7,11.2L,202kw,175km/h,2950kg,2.3T 275马力 L4
47683,22,34,221,撼路者  2020款 2.3T 汽油自动四驱旗舰版 5座,福特,江铃福特,江铃福特-撼路者,36.28万元,2020,2.3L,9,11.2L,202kw,175km/h,2950kg,2.3T 275马力 L4
43530,22,34,221,撼路者  2020款 2.3T 汽油自动四驱旗舰版 7座,福特,江铃福特,江铃福特-撼路者,36.88万元,2020,2.3L,7,11.2L,202kw,175km/h,2950kg,2.3T 275马力 L4
47682,22,34,221,撼路者  2020款 运动版 2.3T 汽油自动四驱旗舰版 5座,福特,江铃福特,江铃福特-撼路者,36.88万元,2020,2.3L,9,11.2L,202kw,175km/h,2950kg,2.3T 275马力 L4
45052,22,34,221,撼路者  2020款 运动版 2.3T 汽油自动四驱旗舰版 7座,福特,江铃福特,江铃福特-撼路者,37.48万元,2020,2.3L,7,11.2L,202kw,175km/h,2950kg,2.3T 275马力 L4
58768,49,50,223,SWM斯威大虎  2022款 1.5L 手动标准型 5座,SWM斯威汽车,SWM斯威汽车,SWM斯威汽车-SWM斯威大虎,5.99万元,2022,1.5L,8,6.9L,85kw,165km/h,1925kg,1.5L 116马力 L4
58769,49,50,223,SWM斯威大虎  2022款 1.5L 手动标准型 7座,SWM斯威汽车,SWM斯威汽车,SWM斯威汽车-SWM斯威大虎,5.99万元,2022,1.5L,8,6.9L,85kw,165km/h,1925kg,1.5L 116马力 L4
58770,49,50,223,SWM斯威大虎  2022款 1.5L 手动舒适型 5座,SWM斯威汽车,SWM斯威汽车,SWM斯威汽车-SWM斯威大虎,6.49万元,2022,1.5L,8,6.9L,85kw,165km/h,1925kg,1.5L 116马力 L4
58771,49,50,223,SWM斯威大虎  2022款 1.5L 手动舒适型 7座,SWM斯威汽车,SWM斯威汽车,SWM斯威汽车-SWM斯威大虎,6.49万元,2022,1.5L,8,6.9L,85kw,165km/h,1925kg,1.5L 116马力 L4
58772,49,50,223,SWM斯威大虎  2022款 1.5L 手动精英型 5座,SWM斯威汽车,SWM斯威汽车,SWM斯威汽车-SWM斯威大虎,6.69万元,2022,1.5L,8,6.9L,85kw,165km/h,1925kg,1.5L 116马力 L4
58773,49,50,223,SWM斯威大虎  2022款 1.5L 手动精英型 7座,SWM斯威汽车,SWM斯威汽车,SWM斯威汽车-SWM斯威大虎,6.69万元,2022,1.5L,8,6.9L,85kw,165km/h,1925kg,1.5L 116马力 L4
58774,49,50,223,SWM斯威大虎  2022款 1.5L 手动豪华型 5座,SWM斯威汽车,SWM斯威汽车,SWM斯威汽车-SWM斯威大虎,7.19万元,2022,1.5L,8,6.9L,85kw,165km/h,1925kg,1.5L 116马力 L4
55275,49,50,223,SWM斯威大虎  2022款 1.5L 手动豪华型 7座,SWM斯威汽车,SWM斯威汽车,SWM斯威汽车-SWM斯威大虎,7.19万元,2022,1.5L,8,6.9L,85kw,165km/h,1925kg,1.5L 116马力 L4
58775,49,50,223,SWM斯威大虎  2022款 1.5L 手动尊贵型 5座,SWM斯威汽车,SWM斯威汽车,SWM斯威汽车-SWM斯威大虎,7.89万元,2022,1.5L,8,6.9L,85kw,165km/h,1925kg,1.5L 116马力 L4
58776,49,50,223,SWM斯威大虎  2022款 1.5L 手动尊贵型 7座,SWM斯威汽车,SWM斯威汽车,SWM斯威汽车-SWM斯威大虎,7.89万元,2022,1.5L,8,6.9L,85kw,165km/h,1925kg,1.5L 116马力 L4
67397,50,51,224,睿蓝汽车X3 PRO  2024款 1.5L 手动小萌,睿蓝汽车,睿蓝汽车,睿蓝汽车-睿蓝汽车X3 PRO,5.59万元,2024,1.5L,3,6.8L,83kw,170km/h,1555kg,1.5L 113马力 L4
67398,50,51,224,睿蓝汽车X3 PRO  2024款 1.5L CVT小飒,睿蓝汽车,睿蓝汽车,睿蓝汽车-睿蓝汽车X3 PRO,6.79万元,2024,1.5L,3,6.8L,83kw,160km/h,1590kg,1.5L 113马力 L4
67687,50,51,224,睿蓝汽车X3 PRO  2024款 1.5L CVT小新,睿蓝汽车,睿蓝汽车,睿蓝汽车-睿蓝汽车X3 PRO,8.99万元,2024,1.5L,4,6.8L,83kw,160km/h,1590kg,1.5L 113马力 L4
56932,50,51,224,睿蓝汽车X3 PRO  2022款 1.5L 手动小舒,睿蓝汽车,睿蓝汽车,睿蓝汽车-睿蓝汽车X3 PRO,4.99万元,2022,1.5L,5,6.8L,83kw,170km/h,1555kg,1.5L 113马力 L4
56933,50,51,224,睿蓝汽车X3 PRO  2022款 1.5L 手动小萌,睿蓝汽车,睿蓝汽车,睿蓝汽车-睿蓝汽车X3 PRO,5.59万元,2022,1.5L,5,6.8L,83kw,170km/h,1555kg,1.5L 113马力 L4
55326,50,51,224,睿蓝汽车X3 PRO  2022款 1.5L CVT小飒,睿蓝汽车,睿蓝汽车,睿蓝汽车-睿蓝汽车X3 PRO,6.79万元,2022,1.5L,5,6.92L,83kw,160km/h,1590kg,1.5L 113马力 L4
63248,5,8,226,亚洲狮  2023款 2.0L 先锋版,丰田,一汽丰田,一汽丰田-亚洲狮,14.18万元,2023,2.0L,5,5.59L,126kw,180km/h,1820kg,2.0L 171马力 L4
63244,5,8,226,亚洲狮  2023款 2.0L 精英版,丰田,一汽丰田,一汽丰田-亚洲狮,14.98万元,2023,2.0L,5,5.59L,126kw,180km/h,1820kg,2.0L 171马力 L4
63249,5,8,226,亚洲狮  2023款 2.0L 尊悦版,丰田,一汽丰田,一汽丰田-亚洲狮,15.68万元,2023,2.0L,5,6.15L,126kw,180km/h,1820kg,2.0L 171马力 L4
63250,5,8,226,亚洲狮  2023款 2.0L 20周年铂金纪念版,丰田,一汽丰田,一汽丰田-亚洲狮,15.88万元,2023,2.0L,5,6.15L,126kw,180km/h,1820kg,2.0L 171马力 L4
63251,5,8,226,亚洲狮  2023款 2.0L 旗舰版,丰田,一汽丰田,一汽丰田-亚洲狮,16.88万元,2023,2.0L,5,6.15L,126kw,180km/h,1820kg,2.0L 171马力 L4
60469,13,15,227,菲斯塔  2023款 270T N Line GLX精英版,现代,北京现代,北京现代-菲斯塔,13.88万元,2022,1.5L,11,6.15L,147kw,220km/h,1860kg,1.5T 200马力 L4
60470,13,15,227,菲斯塔  2023款 270T N Line DLX豪华版,现代,北京现代,北京现代-菲斯塔,14.58万元,2022,1.5L,11,6.15L,147kw,220km/h,1860kg,1.5T 200马力 L4
58698,13,15,227,菲斯塔  2023款 270T N Line TOP旗舰版,现代,北京现代,北京现代-菲斯塔,15.48万元,2022,1.5L,11,6.15L,147kw,220km/h,1860kg,1.5T 200马力 L4
65504,45,46,228,柯珞克  2024款 TSI280 尊享版,斯柯达,上汽大众斯柯达,上汽大众斯柯达-柯珞克,14.99万元,2023,1.4L,10,6.49L,110kw,198km/h,1835kg,1.4T 150马力 L4
65505,45,46,228,柯珞克  2024款 TSI280 奢享版,斯柯达,上汽大众斯柯达,上汽大众斯柯达-柯珞克,15.49万元,2023,1.4L,10,6.49L,110kw,198km/h,1835kg,1.4T 150马力 L4
52975,35,36,229,嘉华  2021款 2.0T 豪华版,起亚,起亚,起亚-嘉华,28.99万元,2021,2.0L,9,8.75L,171.4kw,205km/h,2682kg,2.0T 233马力 L4
53181,35,36,229,嘉华  2021款 2.0T 豪华科技款,起亚,起亚,起亚-嘉华,30.09万元,2021,2.0L,9,8.75L,171.4kw,205km/h,2682kg,2.0T 233马力 L4
53182,35,36,229,嘉华  2021款 2.0T 豪华尊享款,起亚,起亚,起亚-嘉华,32.09万元,2021,2.0L,9,8.75L,171.4kw,205km/h,2682kg,2.0T 233马力 L4
52748,35,36,229,嘉华  2021款 2.0T 旗舰版,起亚,起亚,起亚-嘉华,34.09万元,2021,2.0L,9,8.75L,171.4kw,205km/h,2682kg,2.0T 233马力 L4
58239,22,34,230,途睿欧  2023款 2.0T 自动致享版,福特,江铃福特,江铃福特-途睿欧,21.96万元,2023,2.0L,4,10.8L,162kw,170km/h,2900kg,2.0T 220马力 L4
62325,22,34,230,途睿欧  2023款 2.0T 自动致尊版,福特,江铃福特,江铃福特-途睿欧,24.30万元,2023,2.0L,4,10.8L,162kw,170km/h,2900kg,2.0T 220马力 L4
67067,22,34,230,途睿欧  2024款 2.0T 自动致尊Plus版,福特,江铃福特,江铃福特-途睿欧,26.00万元,2024,2.0L,3,10.8L,162kw,170km/h,2900kg,2.0T 220马力 L4
52055,35,36,231,智跑  2021款 Ace 2.0L 探索版,起亚,起亚,起亚-智跑,13.98万元,2021,2.0L,7,7.12L,118kw,186km/h,1910kg,2.0L 161马力 L4
51750,35,36,231,智跑  2021款 Ace 2.0L 挑战版,起亚,起亚,起亚-智跑,14.48万元,2021,2.0L,7,7.3L,118kw,186km/h,1910kg,2.0L 161马力 L4
48887,35,36,231,智跑  2021款 Ace 2.0L 精彩版,起亚,起亚,起亚-智跑,14.98万元,2021,2.0L,7,7.3L,118kw,186km/h,1910kg,2.0L 161马力 L4
52056,35,36,231,智跑  2021款 Ace 1.5T GT Line 聚变版,起亚,起亚,起亚-智跑,15.28万元,2021,1.5L,7,6.87L,147kw,200km/h,1910kg,1.5T 200马力 L4
51585,35,36,231,智跑  2021款 Ace 1.5T GT Line 超能版,起亚,起亚,起亚-智跑,15.78万元,2021,1.5L,7,6.87L,147kw,200km/h,1910kg,1.5T 200马力 L4
60930,40,42,232,212  2023款 狙击手 2.4T 手动轻装款,BAW北汽制造,北京汽车制造厂,北京汽车制造厂-212,9.99万元,2022,2.4L,12,9.70L,155kw,130km/h,2510kg,2.4T 211马力 L4
65083,40,42,232,212  2023款  狙击手 2.4T 手动加强版,BAW北汽制造,北京汽车制造厂,北京汽车制造厂-212,10.59万元,2023,2.4L,9,9.70L,155kw,130km/h,2510kg,2.4T 211马力 L4
63117,2,2,233,途安  2022款 途安L 280TSI DSG舒适版 7座,大众,上汽大众,上汽大众-途安,16.68万元,2023,1.4L,10,6.46L,110kw,190km/h,2055kg,1.4T 150马力 L4
63282,2,2,233,途安  2022款 途安L 280TSI DSG拓界版 7座,大众,上汽大众,上汽大众-途安,17.88万元,2023,1.4L,10,6.67L,110kw,190km/h,2115kg,1.4T 150马力 L4
63118,2,2,233,途安  2022款 途安L 280TSI DSG拓界版 6座,大众,上汽大众,上汽大众-途安,17.88万元,2023,1.4L,10,6.67L,110kw,190km/h,2105kg,1.4T 150马力 L4
65377,2,2,233,途安  2022款 途安L 280TSI DSG拓界豪华版 7座,大众,上汽大众,上汽大众-途安,19.58万元,2023,1.4L,10,6.67L,110kw,190km/h,2115kg,1.4T 150马力 L4
65378,2,2,233,途安  2022款 途安L 280TSI DSG拓界豪华版 6座,大众,上汽大众,上汽大众-途安,19.58万元,2023,1.4L,10,6.67L,110kw,190km/h,2105kg,1.4T 150马力 L4
57597,19,20,234,凯迪拉克CT4  2023款 25T 风尚型,凯迪拉克,上汽通用凯迪拉克,上汽通用凯迪拉克-凯迪拉克CT4,21.97万元,2022,1.5L,11,7.03L,155kw,220km/h,1957kg,1.5T 211马力 L4
60285,19,20,234,凯迪拉克CT4  2023款 25T 豪华型,凯迪拉克,上汽通用凯迪拉克,上汽通用凯迪拉克-凯迪拉克CT4,23.17万元,2022,1.5L,11,7.03L,155kw,220km/h,1957kg,1.5T 211马力 L4
60287,19,20,234,凯迪拉克CT4  2023款 28T 豪华型,凯迪拉克,上汽通用凯迪拉克,上汽通用凯迪拉克-凯迪拉克CT4,25.17万元,2022,2.0L,11,7.36L,174kw,220km/h,1984kg,2.0T 237马力 L4
60288,19,20,234,凯迪拉克CT4  2023款 28T 尊贵型,凯迪拉克,上汽通用凯迪拉克,上汽通用凯迪拉克-凯迪拉克CT4,25.97万元,2022,2.0L,11,7.44L,174kw,220km/h,1984kg,2.0T 237马力 L4
52578,35,36,236,起亚K5  2021款 270T CVVD 时尚版,起亚,起亚,起亚-起亚K5,16.28万元,2021,1.5L,8,5.95L,125kw,210km/h,1930kg,1.5T 170马力 L4
52579,35,36,236,起亚K5  2021款 270T CVVD 焕新版,起亚,起亚,起亚-起亚K5,17.88万元,2021,1.5L,8,5.95L,125kw,210km/h,1930kg,1.5T 170马力 L4
52580,35,36,236,起亚K5  2021款 380T GT-Line 焕新版,起亚,起亚,起亚-起亚K5,19.68万元,2021,2.0L,8,6.74L,176.5kw,240km/h,1995kg,2.0T 240马力 L4
52581,35,36,236,起亚K5  2021款 380T GT-Line 旗舰版,起亚,起亚,起亚-起亚K5,20.68万元,2021,2.0L,8,6.74L,176.5kw,240km/h,1995kg,2.0T 240马力 L4
65456,31,31,237,风行游艇  2024款 1.5T DCT 观海版,东风风行,东风风行,东风风行-风行游艇,15.69万元,2023,1.5L,10,6.8L,145kw,180km/h,2260kg,1.5T 197马力 L4
56692,31,31,237,风行游艇  2022款 1.5T DCT扬帆版,东风风行,东风风行,东风风行-风行游艇,11.99万元,2022,1.5L,7,6.6L,145kw,180km/h,2175kg,1.5T 197马力 L4
56698,31,31,237,风行游艇  2022款 1.5T DCT追风版,东风风行,东风风行,东风风行-风行游艇,13.19万元,2022,1.5L,7,6.8L,145kw,180km/h,2260kg,1.5T 197马力 L4
60445,31,31,237,风行游艇  2023款 1.5T DCT星空尊享版,东风风行,东风风行,东风风行-风行游艇,13.59万元,2022,1.5L,11,6.8L,145kw,180km/h,2260kg,1.5T 197马力 L4
56439,31,31,237,风行游艇  2022款 1.5T DCT逐浪版,东风风行,东风风行,东风风行-风行游艇,14.19万元,2022,1.5L,7,6.8L,145kw,180km/h,2260kg,1.5T 197马力 L4
54612,31,31,237,风行游艇  2022款 1.5T DCT揽月版,东风风行,东风风行,东风风行-风行游艇,15.49万元,2022,1.5L,7,6.8L,145kw,180km/h,2260kg,1.5T 197马力 L4
60446,31,31,237,风行游艇  2023款 1.5T DCT星空旗舰版,东风风行,东风风行,东风风行-风行游艇,15.69万元,2022,1.5L,11,6.8L,145kw,180km/h,2260kg,1.5T 197马力 L4
63528,31,31,237,风行游艇  2023款 改款二 1.5T DCT扬帆版定制版,东风风行,东风风行,东风风行-风行游艇,13.99万元,2023,1.5L,6,6.6L,145kw,180km/h,2175kg,1.5T 197马力 L4
68022,35,36,238,索奈  2024款 1.5L 舒适版,起亚,起亚,起亚-索奈,9.19万元,2024,1.5L,4,6.29L,84.7kw,175km/h,1600kg,1.5L 115马力 L4
65262,35,36,238,索奈  2024款 1.5L 豪华智享版,起亚,起亚,起亚-索奈,10.09万元,2024,1.5L,4,6.29L,84.7kw,175km/h,1600kg,1.5L 115马力 L4
62564,44,45,239,轩度  2024款 1.5T CVT豪华版,凯翼,凯翼汽车,凯翼汽车-轩度,8.59万元,2023,1.5L,6,7.3L,115kw,210km/h,1797kg,1.5T 156马力 L4
62424,44,45,239,轩度  2024款 1.5T CVT尊贵版,凯翼,凯翼汽车,凯翼汽车-轩度,9.39万元,2023,1.5L,6,7.3L,115kw,210km/h,1797kg,1.5T 156马力 L4
60252,42,1,240,启辰星  2023款 260T 星尚版 Pro,启辰,东风日产,东风日产-启辰星,12.66万元,2022,1.5L,11,7.3L,140kw,190km/h,2000kg,1.5T 190马力 L4
60253,42,1,240,启辰星  2023款 260T 星享事成版 Pro,启辰,东风日产,东风日产-启辰星,13.36万元,2022,1.5L,11,7.3L,140kw,190km/h,2050kg,1.5T 190马力 L4
60254,42,1,240,启辰星  2023款 260T 星曜版 Pro,启辰,东风日产,东风日产-启辰星,14.96万元,2022,1.5L,11,7.3L,140kw,190km/h,2050kg,1.5T 190马力 L4
66337,45,46,241,明锐  2024款 PRO TSI280 尊享版,斯柯达,上汽大众斯柯达,上汽大众斯柯达-明锐,14.39万元,2024,1.4L,1,5.92L,110kw,200km/h,1820kg,1.4T 150马力 L4
66338,45,46,241,明锐  2024款 PRO TSI280 奢享版,斯柯达,上汽大众斯柯达,上汽大众斯柯达-明锐,15.49万元,2024,1.4L,1,5.92L,110kw,200km/h,1820kg,1.4T 150马力 L4
61183,45,46,241,明锐  2023款 改款 PRO TSI280 尊享版,斯柯达,上汽大众斯柯达,上汽大众斯柯达-明锐,14.39万元,2023,1.4L,1,5.92L,110kw,200km/h,1820kg,1.4T 150马力 L4
61184,45,46,241,明锐  2023款 改款 PRO TSI280 奢享版,斯柯达,上汽大众斯柯达,上汽大众斯柯达-明锐,15.49万元,2023,1.4L,1,5.92L,110kw,200km/h,1820kg,1.4T 150马力 L4
67362,22,34,242,福特烈马  2024款 2.3T 远湾,福特,江铃福特,江铃福特-福特烈马,29.98万元,2024,2.3L,4,11.26L,202kw,169km/h,2725kg,2.3T 275马力 L4
67363,22,34,242,福特烈马  2024款 2.3T 墨钻,福特,江铃福特,江铃福特-福特烈马,31.58万元,2024,2.3L,4,11.26L,202kw,169km/h,2725kg,2.3T 275马力 L4
67364,22,34,242,福特烈马  2024款 2.3T 墨钻大脚越野版,福特,江铃福特,江铃福特-福特烈马,36.58万元,2024,2.3L,4,12.34L,202kw,161km/h,2725kg,2.3T 275马力 L4
67365,22,34,242,福特烈马  2024款 2.3T 长滩,福特,江铃福特,江铃福特-福特烈马,33.78万元,2024,2.3L,4,11.23L,202kw,169km/h,2685kg,2.3T 275马力 L4
67366,22,34,242,福特烈马  2024款 2.3T 长滩大脚越野版,福特,江铃福特,江铃福特-福特烈马,38.78万元,2024,2.3L,4,12.55L,202kw,161km/h,2710kg,2.3T 275马力 L4
62553,22,34,242,福特烈马  2024款 2.3T 荒地,福特,江铃福特,江铃福特-福特烈马,39.98万元,2024,2.3L,4,12.34L,202kw,161km/h,2760kg,2.3T 275马力 L4
66141,22,34,242,福特烈马  2024款 2.3T 大沼泽地,福特,江铃福特,江铃福特-福特烈马,43.88万元,2024,2.3L,4,12.84L,202kw,161km/h,2760kg,2.3T 275马力 L4
65509,45,46,244,柯迪亚克  2024款 TSI330 7座两驱奢享版,斯柯达,上汽大众斯柯达,上汽大众斯柯达-柯迪亚克,20.89万元,2023,2.0L,10,7.1L,137kw,200km/h,2220kg,2.0T 186马力 L4
65510,45,46,244,柯迪亚克  2024款 TSI380 7座四驱旗舰版,斯柯达,上汽大众斯柯达,上汽大众斯柯达-柯迪亚克,24.39万元,2023,2.0L,10,7.9L,162kw,200km/h,2315kg,2.0T 220马力 L4
65803,29,26,245,MG6  2023款 1.5T XLINE 猎鲨版,名爵,上汽集团,上汽集团-MG6,10.38万元,2023,1.5L,11,6.63L,133kw,210km/h,1811kg,1.5T 181马力 L4
